user_id,active_date,active_month,active_day,total_steps,total_miles,tracker_miles,log_act_miles,very_act_mins,mod_act_mins,light_act_miles,sed_act_miles,very_act_mins.1,fair_act_min,light_act_min,sed_mins,calories,day_of_week
1644430081,2016-04-17,April,Sunday,8757,6.4,6.4,0.0,2.3,0.6,3.5,0.0,29,13,186,1212,3011,Sunday
1844505072,2016-04-17,April,Sunday,4525,3.0,3.0,0.0,0.1,0.3,2.6,0.0,2,8,199,1231,1793,Sunday
1927972279,2016-04-17,April,Sunday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,Sunday
2022484408,2016-04-17,April,Sunday,15112,11.4,11.4,0.0,3.9,0.7,6.9,0.0,28,29,331,1052,2782,Sunday
2026352035,2016-04-17,April,Sunday,838,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0,0,60,1053,1214,Sunday
2320127002,2016-04-17,April,Sunday,6198,4.2,4.2,0.0,0.0,0.0,4.2,0.0,0,0,249,1191,1852,Sunday
2347167796,2016-04-17,April,Sunday,5472,3.6,3.6,0.0,0.1,0.3,3.3,0.0,1,7,249,508,1882,Sunday
2873212765,2016-04-17,April,Sunday,2524,1.7,1.7,0.0,0.0,0.3,1.3,0.0,0,8,160,1272,1529,Sunday
3372868164,2016-04-17,April,Sunday,8199,5.9,5.9,0.0,1.4,0.1,4.4,0.01,11,2,322,1105,1964,Sunday
3977333714,2016-04-17,April,Sunday,10415,7.0,7.0,0.0,0.7,2.3,3.9,0.0,11,58,205,600,1529,Sunday
4020332650,2016-04-17,April,Sunday,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1438,1990,Sunday
4319703577,2016-04-17,April,Sunday,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,1363,1464,Sunday
4388161847,2016-04-17,April,Sunday,4660,3.6,3.6,0.0,0.0,0.0,3.6,0.0,0,0,201,721,2572,Sunday
4445114986,2016-04-17,April,Sunday,2268,1.5,1.5,0.0,0.0,0.0,1.5,0.0,0,0,114,1219,1933,Sunday
4558609924,2016-04-17,April,Sunday,9634,6.4,6.4,0.0,0.6,1.1,4.7,0.0,7,19,304,1110,2117,Sunday
4702921684,2016-04-17,April,Sunday,12692,10.3,10.3,0.0,1.0,3.5,5.9,0.0,12,66,302,437,3394,Sunday
5553957443,2016-04-17,April,Sunday,655,0.4,0.4,0.0,0.0,0.0,0.4,0.0,0,0,46,943,1397,Sunday
5577150313,2016-04-17,April,Sunday,12231,9.1,9.1,0.0,6.0,0.8,2.3,0.0,200,37,159,525,4552,Sunday
6117666160,2016-04-17,April,Sunday,7150,5.4,5.4,0.0,0.0,0.0,5.4,0.0,0,0,312,702,2225,Sunday
6290855005,2016-04-17,April,Sunday,7851,5.9,5.9,0.0,1.1,0.8,4.0,0.0,31,12,225,1172,3171,Sunday
6775888955,2016-04-17,April,Sunday,2497,1.8,1.8,0.0,0.3,1.1,0.3,0.0,5,24,19,1392,2067,Sunday
6962181067,2016-04-17,April,Sunday,10145,6.7,6.7,0.0,0.3,0.7,5.7,0.0,5,13,295,634,2027,Sunday
7007744171,2016-04-17,April,Sunday,8059,5.4,5.4,0.0,0.0,0.0,5.4,0.0,0,0,305,1135,2383,Sunday
7086361926,2016-04-17,April,Sunday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1629,Sunday
8053475328,2016-04-17,April,Sunday,18827,13.7,13.7,0.0,9.2,0.8,3.6,0.0,111,21,195,1113,3213,Sunday
8253242879,2016-04-17,April,Sunday,10204,7.9,7.9,0.0,5.4,0.2,2.3,0.0,41,5,157,1237,2112,Sunday
8378563200,2016-04-17,April,Sunday,2132,1.7,1.7,0.0,0.0,0.0,1.7,0.0,0,0,93,599,2572,Sunday
8583815059,2016-04-17,April,Sunday,3008,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2439,Sunday
8792009665,2016-04-17,April,Sunday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1688,Sunday
8877689391,2016-04-17,April,Sunday,15118,8.9,8.9,0.0,0.0,0.1,8.8,0.0,58,15,307,1060,3545,Sunday
1503960366,2016-04-18,April,Monday,13019,8.6,8.6,0.0,3.3,0.6,4.7,0.0,42,16,233,1149,1921,Monday
1624580081,2016-04-18,April,Monday,10536,7.4,7.4,0.0,2.2,0.6,4.6,0.01,17,7,202,1214,1604,Monday
1644430081,2016-04-18,April,Monday,7132,5.2,5.2,0.0,1.1,1.7,2.5,0.0,15,33,121,1271,2806,Monday
1844505072,2016-04-18,April,Monday,4597,3.0,3.0,0.0,0.0,0.5,2.6,0.0,0,12,217,1211,1814,Monday
1927972279,2016-04-18,April,Monday,244,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0,0,17,1423,2111,Monday
2022484408,2016-04-18,April,Monday,14131,10.1,10.1,0.0,3.6,0.1,6.3,0.0,48,3,311,1078,2770,Monday
2026352035,2016-04-18,April,Monday,3325,2.1,2.1,0.0,0.0,0.0,2.1,0.0,0,0,182,1062,1419,Monday
2320127002,2016-04-18,April,Monday,6559,4.4,4.4,0.0,0.0,0.3,4.1,0.0,0,7,260,1173,1905,Monday
2347167796,2016-04-18,April,Monday,8247,5.4,5.4,0.0,0.8,0.9,3.8,0.0,11,16,206,678,1944,Monday
2873212765,2016-04-18,April,Monday,7762,5.2,5.2,0.0,0.1,0.3,4.9,0.0,1,6,311,1122,1890,Monday
3372868164,2016-04-18,April,Monday,6798,4.6,4.6,0.0,1.1,0.2,3.3,0.0,20,7,343,1070,2014,Monday
3977333714,2016-04-18,April,Monday,11663,7.8,7.8,0.0,0.3,3.7,3.8,0.0,4,95,214,605,1584,Monday
4020332650,2016-04-18,April,Monday,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1438,1995,Monday
4319703577,2016-04-18,April,Monday,2276,1.5,1.5,0.0,0.1,0.3,1.1,0.0,1,9,58,824,1632,Monday
4388161847,2016-04-18,April,Monday,11009,9.1,9.1,0.0,3.6,0.4,5.1,0.0,27,8,239,1017,3274,Monday
4445114986,2016-04-18,April,Monday,6155,4.2,4.2,0.0,2.0,0.3,2.0,0.0,25,6,162,1247,2248,Monday
4558609924,2016-04-18,April,Monday,8940,5.9,5.9,0.0,1.0,0.9,4.0,0.0,14,15,331,1080,2116,Monday
4702921684,2016-04-18,April,Monday,9105,7.4,7.4,0.0,1.8,1.5,4.1,0.0,22,30,191,890,3013,Monday
5553957443,2016-04-18,April,Monday,3727,2.4,2.4,0.0,0.0,0.0,2.4,0.0,0,0,206,622,1683,Monday
5577150313,2016-04-18,April,Monday,9893,7.4,7.4,0.0,4.9,0.7,1.8,0.0,114,32,130,623,3625,Monday
6117666160,2016-04-18,April,Monday,5153,3.9,3.9,0.0,0.0,0.0,3.9,0.0,0,0,241,759,2018,Monday
6290855005,2016-04-18,April,Monday,6885,5.2,5.2,0.0,0.0,0.0,5.2,0.02,0,0,271,1169,2766,Monday
6775888955,2016-04-18,April,Monday,8294,5.9,5.9,0.0,2.0,0.8,3.2,0.0,30,31,146,1233,2798,Monday
6962181067,2016-04-18,April,Monday,11404,7.5,7.5,0.0,0.8,2.4,4.3,0.0,13,42,238,689,2039,Monday
7007744171,2016-04-18,April,Monday,14816,11.0,9.9,4.9,3.8,2.1,5.1,0.02,48,31,284,1077,2832,Monday
7086361926,2016-04-18,April,Monday,9827,6.7,6.7,0.0,3.2,1.2,2.3,0.0,61,51,114,1136,2743,Monday
8053475328,2016-04-18,April,Monday,17076,12.7,12.7,0.0,9.1,0.2,3.3,0.0,102,6,195,1137,3133,Monday
8253242879,2016-04-18,April,Monday,5151,3.5,3.5,0.0,1.0,0.6,1.8,0.0,16,16,130,1278,1829,Monday
8378563200,2016-04-18,April,Monday,13630,10.8,10.8,2.1,5.1,0.6,5.2,0.0,117,10,174,720,4157,Monday
8583815059,2016-04-18,April,Monday,3864,3.0,3.0,0.0,0.3,1.1,1.4,0.0,4,22,105,1309,2536,Monday
8792009665,2016-04-18,April,Monday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1688,Monday
8877689391,2016-04-18,April,Monday,11423,8.7,8.7,0.0,2.4,0.3,5.9,0.0,29,5,191,1215,2761,Monday
1503960366,2016-04-19,April,Tuesday,15506,9.9,9.9,0.0,3.5,1.3,5.0,0.0,50,31,264,775,2035,Tuesday
1624580081,2016-04-19,April,Tuesday,2916,1.9,1.9,0.0,0.0,0.0,1.9,0.0,0,0,141,1299,1435,Tuesday
1644430081,2016-04-19,April,Tuesday,11256,8.2,8.2,0.0,0.4,2.5,5.3,0.0,5,58,278,1099,3300,Tuesday
1844505072,2016-04-19,April,Tuesday,197,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0,0,10,1430,1366,Tuesday
1927972279,2016-04-19,April,Tuesday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,Tuesday
2022484408,2016-04-19,April,Tuesday,11548,8.5,8.5,0.0,3.3,0.2,5.0,0.0,31,7,250,1152,2489,Tuesday
2026352035,2016-04-19,April,Tuesday,2424,1.5,1.5,0.0,0.0,0.0,1.5,0.0,0,0,141,785,1356,Tuesday
2320127002,2016-04-19,April,Tuesday,5997,4.0,4.0,0.0,0.0,0.4,3.7,0.0,0,11,228,1201,1811,Tuesday
2347167796,2016-04-19,April,Tuesday,6711,4.4,4.4,0.0,0.0,0.0,4.4,0.0,0,7,382,648,2346,Tuesday
2873212765,2016-04-19,April,Tuesday,7948,5.4,5.4,0.0,0.0,0.0,5.4,0.0,0,0,389,1051,1956,Tuesday
3372868164,2016-04-19,April,Tuesday,7711,5.3,5.3,0.0,0.0,0.0,5.2,0.02,0,0,376,1064,1985,Tuesday
3977333714,2016-04-19,April,Tuesday,12414,8.8,8.8,0.0,2.2,2.5,4.0,0.0,19,67,221,738,1638,Tuesday
4020332650,2016-04-19,April,Tuesday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Tuesday
4319703577,2016-04-19,April,Tuesday,8925,6.0,6.0,0.0,0.0,0.0,6.0,0.0,0,0,311,604,2200,Tuesday
4388161847,2016-04-19,April,Tuesday,10181,7.8,7.8,0.0,1.4,0.7,5.8,0.0,20,16,249,704,3015,Tuesday
4445114986,2016-04-19,April,Tuesday,2064,1.4,1.4,0.0,0.0,0.0,1.4,0.0,0,0,121,895,1954,Tuesday
4558609924,2016-04-19,April,Tuesday,5401,3.6,3.6,0.0,0.1,0.4,3.2,0.0,1,9,248,1182,1876,Tuesday
4702921684,2016-04-19,April,Tuesday,6708,5.4,5.4,0.0,0.9,0.4,4.2,0.0,10,8,179,757,2812,Tuesday
5553957443,2016-04-19,April,Tuesday,15482,10.1,10.1,0.0,4.3,1.7,4.2,0.0,69,28,249,756,2284,Tuesday
5577150313,2016-04-19,April,Tuesday,12574,9.4,9.4,0.0,7.0,0.6,1.8,0.0,108,23,111,733,3501,Tuesday
6117666160,2016-04-19,April,Tuesday,11135,8.4,8.4,0.0,0.0,0.0,8.4,0.0,0,0,480,425,2606,Tuesday
6290855005,2016-04-19,April,Tuesday,7142,5.4,5.4,0.0,0.0,0.0,5.4,0.01,0,0,321,1119,2839,Tuesday
6775888955,2016-04-19,April,Tuesday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1841,Tuesday
6962181067,2016-04-19,April,Tuesday,10742,7.1,7.1,0.0,2.1,2.1,2.9,0.0,35,41,195,659,2046,Tuesday
7007744171,2016-04-19,April,Tuesday,14194,10.5,9.5,4.9,4.4,0.8,5.3,0.0,53,17,304,1066,2812,Tuesday
7086361926,2016-04-19,April,Tuesday,10688,7.3,7.3,0.0,3.5,1.2,2.5,0.0,67,69,124,671,2944,Tuesday
8053475328,2016-04-19,April,Tuesday,15929,12.5,12.5,0.0,9.2,0.3,3.0,0.0,90,7,191,1152,3114,Tuesday
8253242879,2016-04-19,April,Tuesday,4212,2.8,2.8,0.0,0.0,0.0,2.8,0.0,0,0,164,1276,1763,Tuesday
8378563200,2016-04-19,April,Tuesday,13070,10.4,10.4,2.3,5.3,0.9,4.2,0.0,120,19,154,737,4092,Tuesday
8583815059,2016-04-19,April,Tuesday,5697,4.4,4.4,0.0,0.5,0.5,3.4,0.0,7,10,166,1257,2668,Tuesday
8792009665,2016-04-19,April,Tuesday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1688,Tuesday
8877689391,2016-04-19,April,Tuesday,18785,17.4,17.4,0.0,12.1,0.2,5.0,0.0,82,13,214,1131,3676,Tuesday
1503960366,2016-04-20,April,Wednesday,10544,6.7,6.7,0.0,2.0,0.5,4.2,0.0,28,12,205,818,1786,Wednesday
1624580081,2016-04-20,April,Wednesday,4974,3.2,3.2,0.0,0.0,0.0,3.2,0.0,0,0,151,1289,1446,Wednesday
1644430081,2016-04-20,April,Wednesday,2436,1.8,1.8,0.0,0.0,0.0,1.8,0.01,0,0,125,1315,2430,Wednesday
1844505072,2016-04-20,April,Wednesday,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1439,1349,Wednesday
1927972279,2016-04-20,April,Wednesday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,Wednesday
2022484408,2016-04-20,April,Wednesday,15112,10.7,10.7,0.0,3.3,1.9,5.4,0.0,48,63,276,1053,2897,Wednesday
2026352035,2016-04-20,April,Wednesday,7222,4.5,4.5,0.0,0.0,0.0,4.5,0.0,0,0,327,623,1667,Wednesday
2320127002,2016-04-20,April,Wednesday,7192,4.8,4.8,0.0,0.0,0.5,4.3,0.0,0,11,283,1146,1922,Wednesday
2347167796,2016-04-20,April,Wednesday,10999,7.3,7.3,0.0,0.7,1.8,4.8,0.0,11,43,269,1011,2198,Wednesday
2873212765,2016-04-20,April,Wednesday,9202,6.3,6.3,0.0,1.5,0.1,4.7,0.01,22,5,378,1035,2094,Wednesday
3372868164,2016-04-20,April,Wednesday,4880,3.3,3.3,0.0,0.8,0.1,2.4,0.02,15,3,274,1148,1867,Wednesday
3977333714,2016-04-20,April,Wednesday,11658,7.8,7.8,0.0,0.2,4.3,3.3,0.0,2,98,164,845,1554,Wednesday
4020332650,2016-04-20,April,Wednesday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Wednesday
4319703577,2016-04-20,April,Wednesday,8954,6.0,6.0,0.0,0.0,0.7,5.3,0.0,0,18,306,671,2220,Wednesday
4388161847,2016-04-20,April,Wednesday,10553,8.1,8.1,0.0,1.1,1.7,5.3,0.0,19,42,228,696,3083,Wednesday
4445114986,2016-04-20,April,Wednesday,2072,1.4,1.4,0.0,0.0,0.0,1.4,0.0,0,0,137,841,1974,Wednesday
4558609924,2016-04-20,April,Wednesday,4803,3.2,3.2,0.0,0.0,0.0,3.2,0.0,0,0,222,1218,1788,Wednesday
4702921684,2016-04-20,April,Wednesday,8793,7.1,7.1,0.0,0.2,1.2,5.7,0.0,2,29,260,717,3061,Wednesday
5553957443,2016-04-20,April,Wednesday,2713,1.8,1.8,0.0,0.0,0.0,1.8,0.0,0,0,148,598,1570,Wednesday
5577150313,2016-04-20,April,Wednesday,8330,6.2,6.2,0.0,4.1,0.3,1.8,0.0,87,16,113,773,3192,Wednesday
6117666160,2016-04-20,April,Wednesday,10449,8.0,8.0,0.0,2.0,0.5,5.5,0.0,26,10,349,587,2536,Wednesday
6290855005,2016-04-20,April,Wednesday,6361,4.8,4.8,0.0,0.0,0.0,4.8,0.01,0,0,258,1182,2701,Wednesday
6775888955,2016-04-20,April,Wednesday,10771,7.7,7.7,0.0,3.8,1.7,2.2,0.0,70,113,178,1079,3727,Wednesday
6962181067,2016-04-20,April,Wednesday,13928,9.6,9.6,0.0,4.3,0.2,5.1,0.0,48,4,297,639,2174,Wednesday
7007744171,2016-04-20,April,Wednesday,15566,11.3,10.4,4.9,4.8,0.7,5.9,0.0,60,33,347,1000,3096,Wednesday
7086361926,2016-04-20,April,Wednesday,14365,10.6,10.6,0.0,7.6,0.4,2.5,0.0,87,13,145,797,2997,Wednesday
8053475328,2016-04-20,April,Wednesday,15108,12.2,12.2,0.0,9.6,0.2,2.4,0.0,89,5,158,695,3043,Wednesday
8253242879,2016-04-20,April,Wednesday,6466,4.3,4.3,0.0,0.3,0.8,3.1,0.01,5,18,216,1201,1931,Wednesday
8378563200,2016-04-20,April,Wednesday,9388,7.4,7.4,2.1,2.2,0.4,4.8,0.0,82,8,169,763,3787,Wednesday
8583815059,2016-04-20,April,Wednesday,5273,4.1,4.1,0.0,0.0,1.0,3.1,0.0,0,27,167,1246,2647,Wednesday
8792009665,2016-04-20,April,Wednesday,3147,2.0,2.0,0.0,0.0,0.3,1.7,0.0,0,10,139,744,2188,Wednesday
8877689391,2016-04-20,April,Wednesday,19948,18.1,18.1,0.0,11.0,0.7,6.3,0.0,73,19,225,1123,3679,Wednesday
1503960366,2016-04-21,April,Thursday,9819,6.3,6.3,0.0,1.3,0.3,4.7,0.0,19,8,211,838,1775,Thursday
1624580081,2016-04-21,April,Thursday,6349,4.1,4.1,0.0,0.0,0.0,4.1,0.02,0,0,186,1254,1467,Thursday
1644430081,2016-04-21,April,Thursday,1223,0.9,0.9,0.0,0.0,0.0,0.9,0.01,0,0,38,1402,2140,Thursday
1844505072,2016-04-21,April,Thursday,8054,5.3,5.3,0.0,0.1,0.5,4.7,0.0,2,13,308,1117,2062,Thursday
1927972279,2016-04-21,April,Thursday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2064,Thursday
2022484408,2016-04-21,April,Thursday,12453,8.7,8.7,0.0,3.3,1.1,4.3,0.0,104,53,255,1028,3158,Thursday
2026352035,2016-04-21,April,Thursday,2467,1.5,1.5,0.0,0.0,0.0,1.5,0.0,0,0,153,749,1370,Thursday
2320127002,2016-04-21,April,Thursday,3404,2.3,2.3,0.0,0.1,0.4,1.8,0.0,1,10,127,1302,1610,Thursday
2347167796,2016-04-21,April,Thursday,10080,6.8,6.8,0.0,1.9,1.5,3.4,0.0,23,26,208,761,2048,Thursday
2873212765,2016-04-21,April,Thursday,8859,6.0,6.0,0.0,0.1,0.4,5.5,0.01,2,10,371,1057,1970,Thursday
3372868164,2016-04-21,April,Thursday,8857,6.1,6.1,0.0,1.1,0.3,4.6,0.01,18,9,376,1037,2124,Thursday
3977333714,2016-04-21,April,Thursday,6093,4.1,4.1,0.0,0.0,0.0,4.1,0.0,0,0,242,712,1397,Thursday
4020332650,2016-04-21,April,Thursday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Thursday
4319703577,2016-04-21,April,Thursday,3702,2.5,2.5,0.0,0.0,0.0,0.3,0.0,0,0,34,1265,1792,Thursday
4388161847,2016-04-21,April,Thursday,10055,7.7,7.7,0.0,0.4,0.4,7.0,0.0,7,12,272,853,3069,Thursday
4445114986,2016-04-21,April,Thursday,3809,2.6,2.6,0.0,0.0,0.0,2.5,0.0,0,0,215,756,2150,Thursday
4558609924,2016-04-21,April,Thursday,13743,9.1,9.1,0.0,0.4,1.0,7.7,0.0,6,21,432,844,2486,Thursday
4702921684,2016-04-21,April,Thursday,6530,5.3,5.3,0.0,0.3,2.0,2.9,0.0,4,41,144,901,2729,Thursday
5553957443,2016-04-21,April,Thursday,12346,8.1,8.1,0.0,3.0,2.2,3.0,0.0,47,42,177,801,2066,Thursday
5577150313,2016-04-21,April,Thursday,10830,8.1,8.1,0.0,3.7,1.7,2.8,0.0,110,74,175,670,4018,Thursday
6117666160,2016-04-21,April,Thursday,19542,15.0,15.0,0.0,1.0,0.4,5.6,0.0,11,19,294,579,4900,Thursday
6290855005,2016-04-21,April,Thursday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2060,Thursday
6775888955,2016-04-21,April,Thursday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1841,Thursday
6962181067,2016-04-21,April,Thursday,11835,9.7,7.9,4.1,4.0,2.1,3.5,0.109999999,53,27,214,708,2179,Thursday
7007744171,2016-04-21,April,Thursday,13744,9.2,9.2,0.0,2.2,1.9,5.2,0.0,30,34,327,1049,2763,Thursday
7086361926,2016-04-21,April,Thursday,9469,6.2,6.2,0.0,1.4,0.3,4.5,0.0,19,6,206,758,2463,Thursday
8053475328,2016-04-21,April,Thursday,16057,12.5,12.5,0.0,9.7,0.3,2.6,0.0,100,6,170,1164,3103,Thursday
8253242879,2016-04-21,April,Thursday,11268,8.6,8.6,0.0,5.9,0.9,1.8,0.0,49,20,172,1199,2218,Thursday
8378563200,2016-04-21,April,Thursday,15148,12.0,12.0,2.3,6.9,0.8,4.3,0.0,137,16,145,677,4236,Thursday
8583815059,2016-04-21,April,Thursday,8538,6.7,6.7,0.0,2.6,1.0,3.0,0.0,35,18,158,1229,2883,Thursday
8792009665,2016-04-21,April,Thursday,144,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0,0,9,1431,1720,Thursday
8877689391,2016-04-21,April,Thursday,19377,17.6,17.6,0.0,12.3,0.4,4.9,0.0,82,13,226,1119,3659,Thursday
1503960366,2016-04-22,April,Friday,12764,8.1,8.1,0.0,4.8,1.1,2.2,0.0,66,27,130,1217,1827,Friday
1624580081,2016-04-22,April,Friday,4026,2.6,2.6,0.0,0.0,0.0,2.6,0.0,0,0,199,1241,1470,Friday
1644430081,2016-04-22,April,Friday,3673,2.7,2.7,0.0,0.0,0.0,2.7,0.01,0,0,86,1354,2344,Friday
1844505072,2016-04-22,April,Friday,5372,3.5,3.5,0.0,0.0,0.0,3.5,0.0,0,0,220,1220,1827,Friday
1927972279,2016-04-22,April,Friday,149,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0,0,10,1430,2093,Friday
2022484408,2016-04-22,April,Friday,12954,9.3,9.3,0.0,4.4,0.4,4.5,0.0,52,10,273,1105,2638,Friday
2026352035,2016-04-22,April,Friday,2915,1.8,1.8,0.0,0.0,0.0,1.8,0.0,0,0,162,712,1399,Friday
2320127002,2016-04-22,April,Friday,5583,3.8,3.8,0.0,0.0,0.0,3.8,0.0,0,0,266,1174,1851,Friday
2347167796,2016-04-22,April,Friday,7804,5.2,5.2,0.0,0.6,1.7,2.9,0.0,9,27,206,781,1946,Friday
2873212765,2016-04-22,April,Friday,7286,4.9,4.9,0.0,0.5,0.0,4.4,0.02,46,0,366,1028,2241,Friday
3372868164,2016-04-22,April,Friday,3843,2.6,2.6,0.0,0.0,0.0,2.6,0.01,0,0,206,1234,1669,Friday
3977333714,2016-04-22,April,Friday,8911,6.0,6.0,0.0,2.3,0.6,3.1,0.0,33,12,188,731,1481,Friday
4020332650,2016-04-22,April,Friday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Friday
4319703577,2016-04-22,April,Friday,4500,3.0,3.0,0.0,0.1,0.8,2.2,0.0,1,19,176,709,1886,Friday
4388161847,2016-04-22,April,Friday,12139,9.3,9.3,0.0,3.3,1.1,4.9,0.0,77,25,220,945,3544,Friday
4445114986,2016-04-22,April,Friday,6831,4.6,4.6,0.0,0.0,0.0,4.6,0.0,0,0,317,706,2432,Friday
4558609924,2016-04-22,April,Friday,9601,6.3,6.3,0.0,1.4,1.5,3.5,0.0,20,25,273,1122,2094,Friday
4702921684,2016-04-22,April,Friday,1664,1.4,1.4,0.0,0.0,0.0,1.4,0.0,0,0,72,1341,2241,Friday
5553957443,2016-04-22,April,Friday,11682,7.6,7.6,0.0,1.4,0.6,5.6,0.0,25,16,270,781,2105,Friday
5577150313,2016-04-22,April,Friday,9172,6.8,6.8,0.0,2.4,0.8,3.3,0.0,62,30,200,823,3329,Friday
6117666160,2016-04-22,April,Friday,8206,6.2,6.2,0.0,0.0,0.0,6.2,0.0,0,0,402,413,2409,Friday
6290855005,2016-04-22,April,Friday,6238,4.7,4.7,0.0,0.0,0.0,4.7,0.0,0,0,302,1138,2796,Friday
6775888955,2016-04-22,April,Friday,637,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0,0,20,1420,1922,Friday
6962181067,2016-04-22,April,Friday,10725,7.1,7.1,0.0,1.8,1.5,3.8,0.0,30,33,240,659,2086,Friday
7007744171,2016-04-22,April,Friday,15299,10.2,10.2,0.0,4.1,1.8,4.4,0.0,64,50,261,1065,2889,Friday
7086361926,2016-04-22,April,Friday,9753,6.5,6.5,0.0,2.9,1.0,2.7,0.0,58,59,153,762,2846,Friday
8053475328,2016-04-22,April,Friday,10520,8.3,8.3,0.0,6.3,0.2,1.9,0.0,60,3,117,1260,2655,Friday
8253242879,2016-04-22,April,Friday,2824,1.9,1.9,0.0,0.0,0.0,1.9,0.0,0,0,120,1320,1651,Friday
8378563200,2016-04-22,April,Friday,12200,9.7,9.7,2.1,4.9,0.6,4.2,0.0,113,12,159,769,4044,Friday
8583815059,2016-04-22,April,Friday,8687,6.8,6.8,0.0,0.3,2.4,4.1,0.0,4,54,212,1170,2944,Friday
8792009665,2016-04-22,April,Friday,4068,2.6,2.6,0.0,0.1,0.3,2.3,0.0,1,20,195,817,2419,Friday
8877689391,2016-04-22,April,Friday,18258,16.3,16.3,0.0,10.2,0.0,6.0,0.050000001,61,2,236,1141,3427,Friday
1503960366,2016-04-23,April,Saturday,14371,9.0,9.0,0.0,2.8,0.9,5.4,0.0,41,21,262,732,1949,Saturday
1624580081,2016-04-23,April,Saturday,8538,5.6,5.6,0.0,0.0,0.0,5.5,0.01,0,0,227,1213,1562,Saturday
1644430081,2016-04-23,April,Saturday,6637,4.8,4.8,0.0,0.0,0.6,4.3,0.0,0,15,160,1265,2677,Saturday
1844505072,2016-04-23,April,Saturday,3570,2.4,2.4,0.0,0.0,0.0,2.4,0.0,0,0,139,1301,1645,Saturday
1927972279,2016-04-23,April,Saturday,2945,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0,0,145,1295,2499,Saturday
2022484408,2016-04-23,April,Saturday,6001,4.2,4.2,0.0,0.0,0.0,4.2,0.0,0,0,249,1191,2069,Saturday
2026352035,2016-04-23,April,Saturday,12357,7.7,7.7,0.0,0.0,0.0,7.7,0.0,0,0,432,458,1916,Saturday
2320127002,2016-04-23,April,Saturday,5079,3.4,3.4,0.0,0.0,0.0,3.4,0.0,0,0,242,1129,1804,Saturday
2347167796,2016-04-23,April,Saturday,16901,11.4,11.4,0.0,2.8,1.5,7.2,0.0,32,35,360,591,2629,Saturday
2873212765,2016-04-23,April,Saturday,9317,6.3,6.3,0.0,2.1,0.2,4.0,0.01,28,5,330,1077,2021,Saturday
3372868164,2016-04-23,April,Saturday,7396,5.1,5.1,0.0,1.4,0.1,3.6,0.0,20,2,303,1115,1995,Saturday
3977333714,2016-04-23,April,Saturday,12058,8.1,8.1,0.0,0.0,4.2,3.8,0.0,0,92,252,724,1638,Saturday
4020332650,2016-04-23,April,Saturday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Saturday
4319703577,2016-04-23,April,Saturday,4935,3.3,3.3,0.0,0.0,0.0,3.3,0.0,0,0,233,546,1945,Saturday
4388161847,2016-04-23,April,Saturday,13236,10.2,10.2,0.0,4.5,0.3,5.3,0.0,58,5,215,749,3306,Saturday
4445114986,2016-04-23,April,Saturday,4363,2.9,2.9,0.0,0.0,0.0,2.9,0.0,0,0,201,1239,2149,Saturday
4558609924,2016-04-23,April,Saturday,6890,4.6,4.6,0.0,0.3,0.2,4.0,0.0,5,5,308,1122,2085,Saturday
4702921684,2016-04-23,April,Saturday,15126,12.3,12.3,0.0,0.8,3.2,8.3,0.0,9,66,408,469,3691,Saturday
